Region,Date,Recoveries,Cases,Deaths,Retail_&_Recreation,Grocery_&_Pharmacy,Parks,Transit_stations,Workplaces,Residential,Vaccinated,Fully_Vaccinated,Revaccinated
61,9/1/2021,107851,124890,6015,17,11,88,18,-33,0,1445400,1251280,0
61,9/2/2021,108232,125365,6043,1,3,8,12,-30,1,1452440,1264890,0
61,9/3/2021,108627,125842,6071,-1,3,5,15,-29,1,1459520,1280810,0
61,9/4/2021,109028,126321,6099,5,7,43,19,-20,-2,1465800,1295510,0
61,9/5/2021,109561,126801,6126,3,4,27,16,-15,-3,1468560,1302510,0
61,9/6/2021,110015,127278,6153,3,4,15,13,-28,0,1470600,1305910,0
61,9/7/2021,110494,127753,6181,4,3,22,11,-30,0,1476640,1318710,0
61,9/8/2021,110993,128224,6209,5,5,34,13,-29,0,1481720,1326050,0
61,9/9/2021,111498,128694,6237,2,2,21,9,-28,0,1488110,1336490,0
61,9/10/2021,112014,129167,6265,-1,2,19,16,-27,0,1493150,1345160,0
61,9/11/2021,112536,129641,6292,9,6,88,20,-18,-4,1498360,1354920,0
61,9/12/2021,112954,130113,6318,-3,-1,11,15,-14,-3,1499570,1360110,0
61,9/13/2021,113343,130583,6344,3,4,21,12,-27,0,1500900,1364530,0
61,9/14/2021,113726,131049,6371,3,4,29,13,-28,0,1505900,1370590,0
61,9/15/2021,114108,131510,6397,7,7,38,12,-28,-1,1511100,1379830,0
61,9/16/2021,114490,131970,6425,5,4,21,13,-28,-1,1515840,1390180,0
61,9/17/2021,114875,132433,6452,2,3,19,17,-29,0,1520620,1404140,0
61,9/18/2021,115259,132898,6480,6,5,53,19,-19,-4,1525640,1410390,0
61,9/19/2021,115607,133362,6507,-1,1,9,14,-12,-3,1526680,1416140,0
61,9/20/2021,115954,133830,6535,0,4,6,10,-25,2,1527760,1417780,0
61,9/21/2021,116302,134299,6562,3,3,9,8,-24,2,1531990,1422310,0
61,9/22/2021,116705,134766,6588,4,4,14,8,-21,1,1536780,1432790,0
61,9/23/2021,117164,135235,6616,0,-1,-3,7,-22,1,1541130,1440660,0
61,9/24/2021,117618,135713,6642,-2,1,-3,10,-21,2,1545810,1446830,0
61,9/25/2021,118066,136193,6669,4,5,19,9,-13,-1,1550080,1453140,0
61,9/26/2021,118522,136675,6697,-3,-3,-10,4,-15,0,1551490,1455260,0
61,9/27/2021,118879,137160,6722,0,2,7,8,-19,1,1552540,1456280,0
61,9/28/2021,119220,137643,6750,1,2,11,7,-21,2,1557150,1462100,0
61,9/29/2021,119552,138132,6777,1,2,7,4,-20,1,1561410,1468000,0
61,9/30/2021,119890,138627,6805,4,1,-2,7,-19,1,1565440,1474350,0
61,10/1/2021,120231,139123,6832,-1,1,-5,10,-20,2,1569950,1479920,0
61,10/2/2021,120569,139624,6860,5,4,26,8,-14,-1,1573789,1484914,0
61,10/3/2021,120921,140133,6891,3,1,13,9,-13,-2,1575050,1486470,0
61,10/4/2021,121274,140650,6923,-2,1,-6,4,-19,2,1576080,1487480,0
61,10/5/2021,121621,141160,6957,0,1,-1,2,-21,3,1580680,1492660,0
61,10/6/2021,121964,141674,6991,-1,0,-2,0,-20,2,1585140,1498430,0
61,10/7/2021,122320,142189,7026,-4,-4,-10,-3,-20,3,1590250,1503940,0
61,10/8/2021,122687,142712,7041,-6,-3,-14,3,-20,3,1595270,1508860,0
61,10/9/2021,123040,143236,7067,2,2,10,3,-14,0,1600110,1513910,0
61,10/10/2021,123390,143765,7094,-1,0,15,7,-14,-1,1601590,1515230,0
61,10/11/2021,123748,144305,7121,-3,0,4,3,-18,3,1602690,1516290,0
61,10/12/2021,124115,144839,7151,-1,0,9,3,-19,3,1607280,1520550,0
61,10/13/2021,124424,145380,7177,-1,1,15,4,-19,2,1611430,1524580,0
61,10/14/2021,124727,145932,7209,-5,-3,-9,0,-19,3,1615060,1529810,0
61,10/15/2021,125012,146499,7240,-4,-1,-2,8,-19,2,1618730,1534560,0
61,10/16/2021,125215,147069,7273,4,4,49,13,-11,-1,1622220,1540100,0
61,10/17/2021,125416,147648,7303,1,0,44,13,-14,-3,1622610,1542000,0
61,10/18/2021,125623,148234,7329,-3,1,8,6,-17,2,1622730,1542830,0
61,10/19/2021,125831,148821,7358,-3,-1,-6,2,-19,3,1623370,1547520,0
61,10/20/2021,126217,149403,7388,-1,2,6,4,-18,2,1623910,1552730,0
61,10/21/2021,126602,149986,7417,-3,-1,3,3,-17,2,1624420,1557820,0
61,10/22/2021,126989,150578,7453,-5,0,8,8,-17,2,1624960,1563670,0
61,10/23/2021,127437,151176,7487,0,2,33,6,-9,-1,1625560,1569790,0
61,10/24/2021,127927,151776,7522,-5,-2,11,3,-13,0,1626120,1571830,0
61,10/25/2021,128467,152382,7555,-3,-2,-10,-3,-23,4,1626570,1573080,0
61,10/26/2021,129010,152981,7583,-1,-1,3,0,-24,4,1627160,1579480,0
61,10/27/2021,129570,153590,7615,6,4,10,3,-24,3,1627760,1585550,0
61,10/28/2021,130143,154208,7646,-9,-3,-5,-2,-25,4,1628410,1589860,0
61,10/29/2021,130731,154828,7679,-14,-4,-4,3,-25,5,1633640,1591810,0
61,10/30/2021,131312,155453,7713,-16,-4,19,-1,-23,1,1644030,1594290,0
61,10/31/2021,131907,156082,7746,-22,-11,7,-4,-18,0,1655260,1599580,0
61,11/1/2021,132506,156717,7778,-22,-9,-11,-13,-40,8,1666590,1610590,0
61,11/2/2021,133102,157357,7805,-23,-13,-23,-17,-42,10,1677690,1616360,0
61,11/3/2021,133703,158001,7835,-22,-9,-27,-16,-43,9,1688280,1621380,0
61,11/4/2021,134279,158650,7860,-22,-12,1,-26,-69,14,1699240,1626540,0
61,11/5/2021,134848,159300,7886,-31,-19,-11,-27,-67,15,1704310,1633490,0
61,11/6/2021,135455,159948,7914,-32,-17,4,-17,-35,3,1711840,1634170,0
61,11/7/2021,136042,160595,7943,-27,-14,18,-2,-17,-2,1718930,1639220,0
61,11/8/2021,136625,161244,7963,-8,-4,-8,-2,-23,4,1725410,1640320,0
61,11/9/2021,137181,161890,7981,-13,-11,-29,-10,-26,6,1731500,1646350,0
61,11/10/2021,137735,162538,8013,-1,0,-10,-3,-24,4,1735518,1648904,100026
61,11/11/2021,138305,163188,8048,-5,-3,-16,-2,-17,2,1741580,1655350,100026
61,11/12/2021,138922,163843,8080,-9,-3,-17,1,-17,3,1747710,1662470,100026
61,11/13/2021,139542,164500,8113,-2,3,17,5,-9,0,1753770,1667580,100026
61,11/14/2021,140163,165154,8144,-6,-1,1,2,-12,0,1756940,1677070,100026
61,11/15/2021,140793,165806,8176,-6,-1,-15,0,-13,3,1760220,1680570,100026
61,11/16/2021,141409,166452,8209,-4,-1,-9,0,-15,3,1766210,1689530,100026
61,11/17/2021,142020,167097,8244,-3,0,-6,0,-15,2,1772500,1694330,100026
61,11/18/2021,142629,167740,8278,-5,-3,-16,-2,-14,2,1778430,1699920,100026
61,11/19/2021,143223,168390,8314,-9,-4,-19,2,-14,3,1784120,1708320,100026
61,11/20/2021,143837,169044,8353,-8,-3,-20,-4,-8,2,1789390,1717260,100026
61,11/21/2021,144451,169700,8391,-3,-1,-1,3,-12,0,1794460,1726840,100026
61,11/22/2021,145060,170353,8427,-7,-3,-11,1,-13,3,1799700,1731950,100026
61,11/23/2021,145668,171003,8465,-11,-8,-22,-2,-15,3,1805560,1734560,100026
61,11/24/2021,146285,171647,8502,-4,-1,-8,-1,-15,3,1811280,1745900,100026
61,11/25/2021,146897,172285,8540,-4,-4,-10,0,-14,2,1816660,1757730,100026
61,11/26/2021,147511,172931,8579,-6,-3,-17,4,-13,3,1821810,1770410,100026
61,11/27/2021,148126,173582,8621,-4,0,-10,0,-5,1,1827410,1781090,100026
61,11/28/2021,148755,174236,8655,-2,0,15,7,-10,0,1835350,1788980,100026
61,11/29/2021,149384,174891,8695,-10,-5,-12,1,-12,3,1838840,1793060,100026
61,11/30/2021,150009,175544,8729,-5,-3,-3,2,-14,3,1841000,1795000,168000
61,12/1/2021,150620,176194,8762,-5,-3,-8,0,-15,3,1845480,1805300,168000
61,12/2/2021,151234,176843,8801,-5,-4,-13,0,-13,3,1851210,1816700,168000
61,12/3/2021,151847,177498,8832,-7,-3,-12,4,-13,3,1856850,1825350,168000
61,12/4/2021,152449,178154,8867,-5,-3,-13,-3,-7,2,1862750,1828970,168000
61,12/5/2021,153042,178804,8903,-10,-8,-27,-7,-13,2,1867660,1832140,168000
61,12/6/2021,153636,179456,8936,-6,-3,-15,0,-12,3,1871690,1834830,168000
61,12/7/2021,154226,180107,8974,-4,-3,-8,0,-13,3,1875820,1837770,168000
61,12/8/2021,154812,180762,9009,-3,-2,-3,0,-12,3,1880410,1841450,168000
61,12/9/2021,155405,181410,9042,-4,-4,-7,0,-11,2,1885090,1845570,168000
61,12/10/2021,156036,182064,9074,-4,-1,-9,5,-10,2,1890570,1850600,168000
61,12/11/2021,156759,182713,9102,2,2,-8,1,-2,1,1896040,1855440,168000
61,12/12/2021,157515,183365,9129,-5,-6,-24,-6,-8,1,1899530,1858720,168000
61,12/13/2021,158320,184019,9155,-6,-5,-25,-5,-10,3,1902560,1861700,168000
61,12/14/2021,159136,184660,9184,-2,-2,-10,0,-11,3,1906660,1864790,168000
61,12/15/2021,160099,185309,9211,6,3,1,3,-11,2,1910560,1867910,168000
61,12/16/2021,161225,185964,9245,3,-1,-14,2,-11,2,1913640,1870990,168000
61,12/17/2021,162250,186610,9269,-2,-3,-18,4,-11,3,1916770,1874950,168000
61,12/18/2021,163173,187249,9294,7,3,3,5,0,0,1919770,1878370,168000
61,12/19/2021,163894,187878,9314,3,-2,-16,1,-6,1,1922750,1881170,168000
61,12/20/2021,164595,188479,9335,0,-1,-17,-1,-10,3,1925480,1883820,168000
61,12/21/2021,165566,189018,9370,6,0,-5,4,-11,2,1928500,1886690,168000
61,12/22/2021,166573,189541,9392,3,-1,-9,2,-12,2,1931700,1889710,168000
61,12/23/2021,167577,190062,9419,2,-4,-18,-2,-12,3,1934990,1892860,168000
61,12/24/2021,168695,190614,9443,1,-3,-21,3,-11,3,1938340,1895940,168000
61,12/25/2021,169628,191144,9466,4,1,-12,2,1,1,1941740,1899040,168000
61,12/26/2021,170361,191662,9488,3,1,-6,3,-4,1,1944020,1901050,168000
61,12/27/2021,170872,192156,9508,11,7,4,14,-13,2,1944020,1901050,250000
61,12/28/2021,171607,192634,9536,8,5,-3,17,-18,2,1948050,1904700,250000
61,12/29/2021,172353,193091,9566,22,20,0,15,-23,2,1951020,1907440,250000
61,12/30/2021,173084,193518,9590,26,27,-12,12,-35,4,1954090,1910130,250000
61,12/31/2021,173986,193927,9611,-21,-3,-33,-32,-80,20,1956960,1912580,250000
61,1/1/2022,174690,194305,9631,-69,-68,-47,-59,-77,10,1958970,1914450,250000
61,1/2/2022,175335,194642,9649,-25,-34,-24,-20,-46,3,1959770,1914998,250000
61,1/3/2022,175740,194932,9665,-11,-25,-23,-35,-78,17,1959900,1915100,250000
61,1/4/2022,176264,195209,9694,-6,-21,-13,-29,-72,16,1960050,1915220,250000
61,1/5/2022,176730,195496,9714,-3,-17,-7,-26,-68,14,1960500,1915600,250000
61,1/6/2022,177032,195789,9733,-6,-17,7,-24,-68,13,1961240,1916050,250000
61,1/7/2022,177410,196094,9749,-22,-30,-4,-33,-79,19,1962100,1916540,250000
61,1/8/2022,178018,196412,9766,-14,-19,0,-12,-32,3,1962860,1917130,250000
61,1/9/2022,178670,196761,9783,-17,-19,-23,-8,-9,3,1963270,1917460,250000
61,1/10/2022,179272,197116,9799,-10,-9,-23,-6,-13,4,1963810,1917820,250000
61,1/11/2022,179608,197474,9817,-10,-10,-23,-7,-15,4,1963810,1917820,262000
61,1/12/2022,179838,197841,9832,-8,-6,-16,-4,-13,4,1967010,1919170,262000
61,1/13/2022,180098,198232,9853,-15,-12,-31,-11,-13,3,1969240,1920440,262900
61,1/14/2022,180373,198654,9864,-20,-18,-38,-9,-13,5,1971830,1922140,262900
61,1/15/2022,180655,199103,9876,-6,-6,-12,-8,-6,2,1974130,1924170,262900
61,1/16/2022,180856,199597,9880,-9,-11,-17,-7,-10,2,1976720,1926180,262900
61,1/17/2022,181073,200136,9896,-8,-8,-22,-4,-14,4,1977690,1926810,262900
61,1/18/2022,181374,200690,9904,-10,-11,-16,-6,-14,4,1978690,1927500,292815
61,1/19/2022,181624,201250,9914,-5,-5,4,-4,-14,3,1980970,1929190,292815
61,1/20/2022,181883,201849,9922,-8,-10,-25,-7,-14,4,1984001,1931250,292815
61,1/21/2022,182176,202548,9931,-13,-11,-27,-1,-14,5,1986570,1933290,292815
61,1/22/2022,182450,203386,9947,-6,-4,3,-5,-9,2,1989260,1935390,292815
61,1/23/2022,182746,204305,9953,-14,-13,-17,-11,-13,3,1989260,1935390,328817
61,1/24/2022,182966,205232,9959,-16,-13,-24,-3,-16,5,1993100,1938660,328817
61,1/25/2022,183151,206215,9969,-9,-8,-16,-6,-20,6,1994100,1939280,328817
61,1/26/2022,183410,207244,9981,-9,-7,-12,-7,-20,5,1995850,1940140,328817
61,1/27/2022,183707,208366,9989,-13,-12,-28,-13,-21,6,1998360,1941250,328817
61,1/28/2022,184038,209950,9998,-16,-11,-32,-9,-21,7,2000880,1945940,328817
61,1/29/2022,184432,211835,10005,-14,-10,-22,-14,-15,5,2002860,1948470,328817
61,1/30/2022,184872,214176,10011,-18,-15,-25,-15,-14,4,2005200,1951150,328817
61,1/31/2022,185373,216920,10021,-17,-13,-36,-15,-22,7,2006040,1952480,328817
61,2/1/2022,185931,219753,10037,-13,-11,-22,-14,-25,8,2007080,1953460,328817
61,2/2/2022,186934,222688,10048,-16,-14,-30,-17,-25,8,2008160,1954570,328817
61,2/3/2022,187956,225638,10059,-17,-13,-33,-17,-25,8,2009760,1955990,328817
61,2/4/2022,188750,228627,10065,-17,-12,-32,-13,-25,8,2011650,1959010,328817
61,2/5/2022,189562,231825,10077,-11,-8,-12,-14,-16,4,2013320,1961340,328817
61,2/6/2022,190369,235317,10082,-19,-16,-24,-15,-17,3,2014940,1963090,328817
61,2/7/2022,191193,238530,10088,-15,-11,-28,-12,-21,7,2016060,1964080,328817
61,2/8/2022,192044,241842,10104,-14,-12,-26,-12,-22,7,2016600,1965110,328817
61,2/9/2022,193246,245413,10116,-11,-9,-22,-12,-22,7,2017980,1967800,385600
61,2/10/2022,194495,249480,10130,-8,-8,-23,-11,-20,5,2019473,1970672,385600
61,2/11/2022,195663,253948,10144,-11,-10,-29,-7,-19,6,2022633,1973430,385600
61,2/12/2022,196773,258402,10154,-6,-7,-21,-10,-11,3,2023879,1975582,385600
61,2/13/2022,197779,262876,10164,-1,-6,12,-1,-13,1,2025410,1976500,385600
61,2/14/2022,199580,266838,10170,2,-2,-3,0,-15,3,2026290,1977240,385600
61,2/15/2022,203695,270879,10180,-1,-5,-5,-4,-16,4,2026853,1978005,385600
61,2/16/2022,209813,275103,10192,-2,-3,-1,-3,-15,3,2028344,1979544,385600
61,2/17/2022,215744,279472,10201,-4,-7,-6,-4,-14,3,2029544,1980772,385600
61,2/18/2022,221761,284000,10221,-11,-11,-30,-5,-14,4,2030740,1981830,385600
61,2/19/2022,228073,288629,10230,3,1,23,2,-4,0,2032100,1983116,385600
61,2/20/2022,232076,293190,10235,-5,-7,-9,-5,-9,1,2033544,1984224,385600
61,2/21/2022,235733,297167,10241,0,-1,-4,-1,-11,2,2034070,1984945,385600
61,2/22/2022,239754,300997,10254,14,7,20,6,-13,1,2034460,1985638,385600
61,2/23/2022,246647,304892,10272,14,-2,48,-22,-69,15,2036660,1991380,385600
61,2/24/2022,253432,308400,10278,-14,-15,-26,-9,-13,4,2036660,1991380,385600
61,2/25/2022,259221,311880,10284,-12,-11,-23,-3,-12,4,2036880,1995490,385600
61,2/26/2022,266161,315242,10303,-12,-12,-24,-11,-4,2,2037905,1998751,385600
61,2/27/2022,269260,318231,10311,-12,-12,-18,-8,-7,1,2039080,2001780,385600
61,2/28/2022,272232,321194,10321,-8,-10,-22,-6,-11,3,2039481,2003025,385600
61,3/1/2022,277902,323862,10339,-6,-8,-17,-6,-12,2,2040093,2003572,385600
61,3/2/2022,284223,326368,10361,-5,-7,-14,-5,-13,2,2041094,2004196,385600
61,3/3/2022,290422,329141,10376,-9,-13,-30,-9,-13,3,2041757,2004783,385600
61,3/4/2022,296476,331640,10400,-11,-10,-31,-5,-10,3,2042596,2005402,385600
61,3/5/2022,300788,333793,10423,-8,-6,-16,9,92,-7,2042596,2005402,385600
61,3/6/2022,302806,336034,10439,-3,-3,-17,-1,-3,-2,2042596,2005402,385600
63,3/12/2020,0,0,0,7,4,14,9,5,-1,0,0,0
63,3/13/2020,0,0,0,10,12,15,9,4,-1,0,0,0
63,3/14/2020,0,0,0,8,12,-15,3,8,0,0,0,0
63,3/15/2020,0,0,0,9,15,-6,2,4,1,0,0,0
63,3/16/2020,0,3,0,6,15,0,2,3,0,0,0,0
63,3/17/2020,0,5,0,9,25,17,0,-9,2,0,0,0
63,3/18/2020,0,5,0,5,16,35,-4,-11,2,0,0,0
63,3/19/2020,0,5,0,1,5,34,-6,-12,3,0,0,0
63,3/20/2020,0,9,0,-4,3,-2,-9,-13,4,0,0,0
63,3/21/2020,0,9,0,-9,-1,4,-7,-14,2,0,0,0
63,3/22/2020,0,9,0,-17,-10,-33,-14,-1,2,0,0,0
63,3/23/2020,0,9,0,-20,-19,-17,-5,-18,7,0,0,0
63,3/24/2020,0,10,0,-14,-11,-22,-10,-17,6,0,0,0
63,3/25/2020,0,10,0,-7,1,-3,-5,-16,5,0,0,0
63,3/26/2020,0,12,0,-6,4,-4,-9,-17,5,0,0,0
63,3/27/2020,0,14,0,-5,9,10,-7,-17,5,0,0,0
63,3/28/2020,1,14,0,-24,-7,-9,-16,-22,5,0,0,0
63,3/29/2020,1,14,0,-35,-22,-4,-23,-15,4,0,0,0
63,3/30/2020,1,14,0,-36,-23,-12,-38,-53,17,0,0,0
63,3/31/2020,1,15,0,-36,-18,-27,-41,-57,17,0,0,0
63,4/1/2020,2,15,0,-52,-41,-56,-57,-64,23,0,0,0
63,4/2/2020,2,17,0,-52,-42,-56,-59,-65,24,0,0,0
63,4/3/2020,7,17,0,-49,-33,-49,-53,-63,24,0,0,0
63,4/4/2020,7,17,0,-51,-40,-48,-48,-47,12,0,0,0
63,4/5/2020,8,17,0,-50,-39,-54,-46,-31,8,0,0,0
63,4/6/2020,9,17,0,-41,-27,-46,-48,-49,17,0,0,0
63,4/7/2020,9,17,0,-39,-24,-45,-46,-48,17,0,0,0
63,4/8/2020,9,18,0,-39,-24,-37,-44,-48,17,0,0,0
63,4/9/2020,10,18,0,-34,-19,-19,-38,-46,15,0,0,0
63,4/10/2020,11,20,0,-33,-13,-31,-36,-46,15,0,0,0
63,4/11/2020,14,21,0,-40,-22,-40,-34,-38,6,0,0,0
63,4/12/2020,14,24,0,-43,-26,-53,-40,-25,6,0,0,0
63,4/13/2020,14,29,0,-33,-15,-40,-41,-39,14,0,0,0
63,4/14/2020,14,40,0,-28,-8,-19,-32,-39,12,0,0,0
63,4/15/2020,14,40,0,-29,-9,-31,-34,-40,12,0,0,0
63,4/16/2020,14,50,0,-29,-10,-35,-37,-40,13,0,0,0
63,4/17/2020,14,63,0,-31,-9,-40,-38,-41,15,0,0,0
63,4/18/2020,15,64,0,-35,-14,-44,-34,-34,8,0,0,0
63,4/19/2020,15,79,0,-46,-35,-37,-34,-23,2,0,0,0
63,4/20/2020,15,95,0,-33,-19,-21,-35,-38,11,0,0,0
63,4/21/2020,15,103,0,-34,-19,-38,-40,-40,14,0,0,0
63,4/22/2020,15,115,0,-34,-16,-41,-41,-40,14,0,0,0
63,4/23/2020,15,141,0,-31,-15,-35,-37,-39,13,0,0,0
63,4/24/2020,19,185,0,-30,-12,-31,-35,-39,14,0,0,0
63,4/25/2020,22,209,0,-37,-18,-39,-34,-31,7,0,0,0
63,4/26/2020,26,229,2,-32,-14,-16,-22,-15,0,0,0,0
63,4/27/2020,26,264,2,-24,-8,-7,-28,-36,10,0,0,0
63,4/28/2020,27,272,5,-30,-13,-37,-36,-37,12,0,0,0
63,4/29/2020,33,327,5,-24,-1,-15,-28,-36,10,0,0,0
63,4/30/2020,36,367,5,-15,12,-7,-20,-35,6,0,0,0
63,5/1/2020,52,392,5,-35,-11,-13,-40,-73,11,0,0,0
63,5/2/2020,53,433,5,-45,-31,-38,-40,-42,2,0,0,0
63,5/3/2020,58,518,5,-36,-18,-17,-25,-12,-4,0,0,0
63,5/4/2020,59,578,5,-28,-6,1,-39,-68,10,0,0,0
63,5/5/2020,64,595,6,-29,-7,3,-37,-67,10,0,0,0
63,5/6/2020,72,676,6,-27,-8,-14,-31,-38,9,0,0,0
63,5/7/2020,75,743,8,-23,-4,6,-26,-38,9,0,0,0
63,5/8/2020,82,802,8,-19,6,12,-21,-39,6,0,0,0
63,5/9/2020,102,877,9,-42,-26,-8,-31,-42,-2,0,0,0
63,5/10/2020,126,951,9,-37,-20,-19,-27,-14,-5,0,0,0
63,5/11/2020,135,1017,9,-25,-2,7,-36,-68,10,0,0,0
63,5/12/2020,148,1083,9,-20,0,10,-21,-31,7,0,0,0
63,5/13/2020,174,1162,9,-22,-3,-3,-24,-32,8,0,0,0
63,5/14/2020,194,1246,9,-17,4,3,-21,-32,8,0,0,0
63,5/15/2020,233,1302,9,-23,0,-25,-26,-32,9,0,0,0
63,5/16/2020,275,1372,9,-27,-3,-15,-21,-25,1,0,0,0
63,5/17/2020,295,1437,9,-24,-2,4,-14,-7,-4,0,0,0
63,5/18/2020,322,1503,10,-14,6,26,-19,-29,6,0,0,0
63,5/19/2020,365,1568,11,-24,-3,-27,-29,-31,9,0,0,0
63,5/20/2020,419,1666,11,-17,5,7,-24,-31,9,0,0,0
63,5/21/2020,485,1740,13,-13,6,45,-15,-30,6,0,0,0
63,5/22/2020,539,1814,14,-14,9,33,-16,-29,5,0,0,0
63,5/23/2020,578,1900,15,-28,-6,-2,-21,-23,-1,0,0,0
63,5/24/2020,636,2021,16,-21,-2,28,-11,-6,-6,0,0,0
63,5/25/2020,642,2118,16,-10,11,56,-13,-28,5,0,0,0
63,5/26/2020,669,2205,17,-13,8,34,-16,-27,5,0,0,0
63,5/27/2020,761,2340,17,-10,12,70,-12,-27,4,0,0,0
63,5/28/2020,829,2437,18,-8,12,65,-11,-27,3,0,0,0
63,5/29/2020,892,2485,20,-10,13,54,-9,-27,1,0,0,0
63,5/30/2020,948,2527,20,-25,-7,34,-12,-21,-6,0,0,0
63,5/31/2020,1025,2612,20,-20,0,40,-5,1,-11,0,0,0
63,6/1/2020,1060,2648,20,-3,20,73,-7,-25,2,0,0,0
63,6/2/2020,1072,2724,22,-14,7,11,-17,-27,5,0,0,0
63,6/3/2020,1138,2770,23,-11,9,39,-12,-27,4,0,0,0
63,6/4/2020,1212,2833,23,-18,0,-8,-22,-28,6,0,0,0
63,6/5/2020,1282,2922,23,-10,13,40,-9,-26,3,0,0,0
63,6/6/2020,1348,3026,25,-25,-4,-4,-21,-23,1,0,0,0
63,6/7/2020,1425,3114,27,-15,3,47,-3,-1,-5,0,0,0
63,6/8/2020,1449,3200,29,-10,6,46,-13,-26,4,0,0,0
63,6/9/2020,1485,3246,32,-9,11,46,-11,-26,4,0,0,0
63,6/10/2020,1570,3359,34,-2,19,94,-4,-25,1,0,0,0
63,6/11/2020,1651,3470,37,5,29,97,5,-26,-3,0,0,0
63,6/12/2020,1741,3548,40,-17,6,71,-22,-66,4,0,0,0
63,6/13/2020,1847,3694,43,-28,-14,30,-17,-24,-6,0,0,0
63,6/14/2020,1889,3804,46,-15,-1,47,0,4,-12,0,0,0
63,6/15/2020,1931,3910,49,1,20,97,-1,-25,1,0,0,0
63,6/16/2020,1942,3980,50,-2,17,104,-1,-26,1,0,0,0
63,6/17/2020,2018,4024,51,-4,16,107,-3,-26,0,0,0,0
63,6/18/2020,2078,4100,53,-5,12,77,-5,-27,2,0,0,0
63,6/19/2020,2110,4183,53,-5,17,77,-1,-27,-1,0,0,0
63,6/20/2020,2196,4250,53,-22,-7,73,-4,-18,-9,0,0,0
63,6/21/2020,2235,4325,53,-16,-1,53,0,3,-11,0,0,0
63,6/22/2020,2272,4388,53,-3,15,62,-6,-27,2,0,0,0
63,6/23/2020,2309,4451,53,-1,18,80,-1,-27,0,0,0,0
63,6/24/2020,2405,4502,53,-8,13,96,-17,-61,11,0,0,0
63,6/25/2020,2429,4557,53,-5,10,50,-5,-27,2,0,0,0
63,6/26/2020,2478,4617,53,-6,9,52,-3,-26,0,0,0,0
63,6/27/2020,2576,4676,53,-18,-7,46,-6,-17,-5,0,0,0
63,6/28/2020,2629,4738,53,-13,-3,72,4,4,-11,0,0,0
63,6/29/2020,2635,4786,53,0,12,80,-1,-25,1,0,0,0
63,6/30/2020,2714,4837,56,2,21,70,4,-25,-1,0,0,0
63,7/1/2020,2805,4900,56,7,28,120,-5,-61,5,0,0,0
63,7/2/2020,2834,4973,56,2,15,94,5,-26,0,0,0,0
63,7/3/2020,2972,5050,58,0,18,100,7,-26,-3,0,0,0
63,7/4/2020,3079,5137,58,-19,-9,83,-1,-20,-10,0,0,0
63,7/5/2020,3101,5264,58,-13,-3,82,5,0,-14,0,0,0
63,7/6/2020,3126,5399,58,4,18,119,2,-27,-2,0,0,0
63,7/7/2020,3191,5501,58,3,19,122,4,-29,-2,0,0,0
63,7/8/2020,3276,5576,59,2,17,120,1,-28,-2,0,0,0
63,7/9/2020,3406,5644,59,4,17,118,3,-28,-2,0,0,0
63,7/10/2020,3504,5721,61,2,18,87,4,-29,-4,0,0,0
63,7/11/2020,3562,5804,63,-14,-3,73,-1,-20,-10,0,0,0
63,7/12/2020,3596,5882,64,-8,1,93,9,1,-15,0,0,0
63,7/13/2020,3607,5954,64,3,15,81,1,-29,-1,0,0,0
